p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
0.3893275831901571,0.9646945880369269,0.036,0.029,1,CC2D1B
0.3900529059893868,0.8940741464403219,0.036,0.029,1,DNAJA3
0.39045929329852846,0.46030503791949284,0.119,0.109,1,NSMAF
0.3906507756707484,0.3822524981092279,0.037,0.046,1,FAM53B
0.39093411406333084,0.22185625547932908,0.026,0.034,1,ZNF136
0.3910020358506592,1.1173110959871533,0.034,0.027,1,SUGP1
0.3912861768493955,0.42766270926012906,0.162,0.152,1,SPG11
0.39133393933467703,0.3546982852572609,0.023,0.03,1,NT5C3B
0.39137517478797873,-0.2913749877745704,0.029,0.037,1,POLE2
0.39137517478797873,0.28386200549965634,0.029,0.037,1,SETD6
0.39150968356318744,0.14384030408566018,0.048,0.059,1,MCCC2
0.3915855432252416,-0.2602169612873704,0.047,0.056,1,PPAT
0.3917601750557442,0.7169416119478564,0.074,0.064,1,LINC00938
0.39237003912052776,0.34619349857366966,0.198,0.191,1,CYB5R4
0.3924243533090207,0.13605048825954058,0.175,0.199,1,GIGYF2
0.3924460969737431,0.6932769573732824,0.149,0.143,1,OXR1
0.3924868679723946,0.14768366595239035,0.071,0.061,1,MTO1
0.39251102560698,-0.6690592341822339,0.011,0.016,1,DEPDC4
0.39253112488965136,0.30659996128208,0.038,0.03,1,CD180
0.3931624787996311,-0.6487071667279389,0.036,0.045,1,INTS2
0.39318129835089366,0.1491600137798983,0.042,0.051,1,EXT2
0.3934977833212531,0.10735760188407029,0.128,0.147,1,PIN1
0.3936461495648702,0.5032079939905669,0.052,0.043,1,ANKRA2
0.39400846662516426,0.5114672741005144,0.02,0.027,1,ACO2
0.39404300377592416,0.6090810822382431,0.054,0.066,1,ANKRD40
0.39469544243325466,0.2811860662257215,0.127,0.115,1,SH3BP2
0.3947089185065521,0.3278362009165583,0.144,0.135,1,YARS
0.39539895024548954,-0.35134657043621753,0.061,0.072,1,ESYT1
0.39576229017592773,0.24292377135816023,0.032,0.04,1,ZNF529
0.3959486638036618,-0.14610009500608756,0.042,0.051,1,CREBL2
0.3963914577883263,-0.13452231299742223,0.06,0.071,1,VARS
0.3968775534516615,-0.8956468771984567,0.011,0.016,1,GEMIN5
0.3978088489376741,0.2738868872828353,0.185,0.213,1,CPNE3
0.3981103742707667,0.4903045342299668,0.112,0.101,1,GOLGA8N
0.3982703638218014,0.44063858920821786,0.084,0.074,1,UBR3
0.3983648843435841,0.40311050749526167,0.297,0.303,1,DAD1
0.39878251787064445,0.29635678988586145,0.04,0.032,1,BRPF3
0.39904612012777946,-0.13879307641128635,0.042,0.051,1,PAN2
0.4000969142531442,0.43032776207537227,0.032,0.04,1,SAMD8
0.4004935271695948,0.5191184915559464,0.033,0.026,1,RTEL1
0.40075347560524366,0.34971230846846235,0.118,0.107,1,SNX13
0.4012732609236767,-0.3805484784450659,0.011,0.016,1,NCKIPSD
0.40235964945847175,0.520527932641321,0.192,0.184,1,UQCRC2
0.4027257111334757,0.3001032628281013,0.079,0.069,1,LENG8
0.4031973188585491,0.2613243006658883,0.072,0.085,1,TMEM131L
0.4035900111375497,0.4951215421592392,0.084,0.074,1,CD1D
0.40366413673675716,-0.1728707327112904,0.092,0.106,1,ATG14
0.40386554706793476,0.41361765656696625,0.136,0.127,1,PFKL
0.4044581931182067,0.44499331821091254,0.178,0.168,1,FAM200B
0.4047632917366956,0.5194745905955469,0.026,0.034,1,NSMF
0.4049689364494441,0.29300693827545343,0.047,0.038,1,IFFO1
0.4050907214829389,-0.5740629125636341,0.056,0.066,1,IL1RN
0.40537924996013686,0.791725347889995,0.031,0.024,1,MAML1
0.40554215369802477,0.38584412458833395,0.047,0.038,1,MEFV
0.4056550912627625,0.43943645546945964,0.061,0.051,1,CFAP44
0.4056851334934462,0.2997753970586552,0.12,0.139,1,PLCG2
0.40579746693046,0.507533859971528,0.092,0.082,1,ECT2
0.4059631243643149,0.6521944872201852,0.033,0.026,1,BBS2
0.40615172791010196,0.31033934128094676,0.14,0.162,1,GNB2
0.4065727548721733,0.7367471920937514,0.029,0.037,1,TRAIP
0.40658037225547816,0.24313043076136198,0.116,0.135,1,ANAPC4
0.4066253835811976,-0.4417408806127332,0.014,0.019,1,ALG12
0.4067412543043668,-0.28661171963694176,0.017,0.022,1,ZDHHC16
0.4068933471155055,-0.3698915053233556,0.014,0.019,1,MEI1
0.4074956130732085,-0.4356060183339845,0.02,0.026,1,ZBED5-AS1
0.40828618365694647,2.044890523298365,0.01,0.006,1,LOC100289495
0.4083062118622499,0.412011996684845,0.058,0.069,1,SNX30
0.40859953611660627,0.23815055342305044,0.305,0.3,1,ARHGEF6
0.4086394123209948,0.5115166214804687,0.029,0.022,1,PLSCR3
0.4090471998881354,0.8902922040602899,0.076,0.067,1,METTL16
0.4093138441552535,0.49084896989180016,0.13,0.12,1,CD33
0.4094758109865436,0.21586839116093204,0.042,0.051,1,ZNF236
0.4094850324947481,0.2750219330672974,0.053,0.064,1,CLN6
0.4094989964379963,0.11181987197385457,0.669,0.708,1,COX6A1
0.40972384157364755,1.9744883516098444,0.01,0.006,1,MED22
0.4098960535771871,0.7091642245759773,0.029,0.022,1,ZNF561
0.40995326051875236,-0.1503639381227515,0.017,0.022,1,PDCD4-AS1
0.41041414788572556,0.19424046492003377,0.432,0.455,1,SAP18
0.4104737459352265,1.2910548241385882,0.064,0.056,1,C16orf72
0.4108040578173278,1.4700056261893373,0.01,0.006,1,ZNF467
0.41080448047900237,0.31346377301635897,0.169,0.16,1,MRPS10
0.41096050618499513,-0.26672773700438857,0.061,0.072,1,TMEM5
0.41125666985905696,-0.2823905277296763,0.051,0.061,1,RABGAP1
0.41200464280451765,0.3183917879251723,0.014,0.019,1,SP140
0.41218670023819015,-0.19440101396162968,0.033,0.04,1,E2F6
0.4122469741628351,0.32436801474629995,0.01,0.006,1,PARP3
0.412434264407473,-0.23430284729329154,0.017,0.022,1,MRPS31P5
0.41251561280960714,-0.2630834986011181,0.035,0.043,1,HAUS7
0.41262664540798094,0.7273970948420172,0.029,0.022,1,STRN4
0.4126707531625052,0.10857347860112387,0.034,0.042,1,TARS2
0.4128151562958825,-0.23817436542121673,0.014,0.019,1,PPP2R3B
0.4128702176805294,0.9488217278757052,0.027,0.021,1,LOC100132356
0.4129695577826816,1.1848552314304381,0.01,0.006,1,SLAMF1
0.413087979897783,0.9145837476870322,0.027,0.021,1,CRTC3
0.4136928911932606,1.1624338780451735,0.01,0.006,1,RTCA-AS1
0.41435467610884236,0.10050580410191934,0.079,0.093,1,VAMP2
0.4145792265196232,0.5445683160125254,0.07,0.061,1,NAA10
0.4147792963259842,0.982662033265826,0.01,0.006,1,ZNF549
0.41512026325647833,-0.7182676354727611,0.033,0.04,1,PDIK1L
0.41532136981887335,0.268885777988491,0.048,0.04,1,HCCS
0.41567284085365147,0.30074345434640737,0.017,0.022,1,DPCD
0.4158544366545802,0.3595824103438774,0.086,0.075,1,C8orf76
0.4158673863153618,0.6758321563175533,0.01,0.006,1,ZNF513
0.41650967223418484,0.5235166205897377,0.185,0.178,1,PHKB
0.41659371502081366,0.5734480997259928,0.01,0.006,1,ARHGEF17
0.41681412449558813,2.0388514041219548,0.012,0.008,1,MMP19
0.4171503644477806,0.30955988050925587,0.108,0.125,1,FBXW5
0.417463254772475,0.9221239389313123,0.025,0.019,1,MIR155HG
0.4174824293797451,0.23242320768146685,0.135,0.155,1,ASXL2
0.4175370722644547,0.30042870189796456,0.152,0.176,1,PLIN3
0.41768461015972946,0.9366947749391032,0.01,0.006,1,SNORD17
0.4191142560565355,0.19841562442593857,0.207,0.239,1,BCAP31
0.41933998242278614,0.13583316720380845,0.057,0.067,1,ELP2
0.4194758394781793,1.743496392372764,0.012,0.008,1,TMEM198B
0.4195065042749812,-0.1024113302975147,0.01,0.006,1,PAPLN
0.42045948525651294,-0.3626012417455944,0.048,0.058,1,KLHDC3
0.42060187985040903,-1.7062564099813509,0.007,0.011,1,RDM1
0.4208104360765818,1.6453741216893896,0.012,0.008,1,TNFAIP1
0.420953248993592,0.5750928057392438,0.144,0.136,1,NRBP1
0.42114447429501,1.265840733529914,0.012,0.008,1,ZNF696
0.4212481007356076,-0.12412882476539533,0.088,0.099,1,LOC100294145
0.4214242433221693,-0.22679953367209382,0.02,0.026,1,MEGF8
0.4221279287499839,0.620681502444814,0.02,0.026,1,DNAJC27
0.4221557240523688,0.14668095435285644,0.086,0.099,1,THUMPD3-AS1
0.42225457873390626,1.0178837917059491,0.043,0.035,1,PAPOLG
0.42248218226119044,1.1864583522628331,0.012,0.008,1,SNHG4
0.42248218226119044,1.3337558356144914,0.012,0.008,1,TPST1
0.4229575164906772,0.8688526293917631,0.027,0.021,1,VPS9D1
0.42307832074955204,0.19031272719201198,0.063,0.075,1,SLC2A4RG
0.42329851028223203,0.5235521705128963,0.107,0.098,1,WDR48
0.42337815298356796,0.3285819710721771,0.057,0.048,1,MED23
0.42348709496863296,0.6512551415802239,0.012,0.008,1,LOC729683
0.42348709496863296,1.2333706336948138,0.012,0.008,1,PNPLA1
0.42382237646364646,1.2815666158753976,0.012,0.008,1,THEM6
0.42401589543543877,0.641406983523882,0.061,0.053,1,RPS6KC1
0.42426524018856654,-0.8395186258999479,0.007,0.011,1,LOC101930370
0.4244612949202884,0.23252033019138546,0.184,0.175,1,SUCLG2
0.4246863007525901,1.5119856890682515,0.016,0.011,1,ORMDL3
0.42482915216055633,0.9637282695695086,0.012,0.008,1,SNAP47
0.42505587390682664,0.5902484530815677,0.043,0.035,1,SMYD4
0.4251249265512399,0.8079559971881394,0.039,0.032,1,GLE1
0.4251587778655442,-0.27516776347241034,0.056,0.066,1,THAP1
0.4252691178668197,1.6514174483172055,0.016,0.011,1,C10orf88
0.42534901780866835,1.2842720948716249,0.014,0.01,1,ZNRF2P1
0.4253678753673779,-0.6551094089512617,0.007,0.011,1,LOC400682
0.4256054615388215,1.6334028745276803,0.02,0.014,1,BANP
0.425735791938952,-0.4149855569356955,0.007,0.011,1,KPTN
0.42580831941995767,0.3484985513969767,0.065,0.056,1,C18orf25
0.4258373238202343,0.8125777446010263,0.012,0.008,1,HOMEZ
0.4258373238202343,0.7918099233004048,0.012,0.008,1,RRP9
0.4259547266027057,0.5192010615205274,0.13,0.122,1,CLDND1
0.4260965509229635,0.13064141460845358,0.047,0.056,1,EED
0.4261283134040797,1.6862755177371112,0.02,0.014,1,ARRDC1-AS1
0.4262452277120169,0.13245640006696835,0.025,0.032,1,FPGT
0.42647218202699466,-0.1369512204557024,0.007,0.011,1,NKIRAS1
0.4265957280507819,1.5558757274130146,0.014,0.01,1,ZNF397
0.42702036923174236,1.076614438948467,0.016,0.011,1,USP30
0.4271837222816081,0.6898471210395645,0.012,0.008,1,HLA-DQB2
0.4271925370661695,0.29820687205502905,0.166,0.155,1,ITCH
0.42719619809488835,0.18669233386211115,0.028,0.035,1,STRIP1
0.4275207090463312,-0.26447576314135546,0.012,0.008,1,GRAP
0.4275207090463312,0.7248697071665982,0.012,0.008,1,PAIP2B
0.4275781587076931,-0.18747008445096913,0.007,0.011,1,SCARNA17
0.4276050523079729,1.335359447520967,0.016,0.011,1,IFT43
0.4281571080846798,1.017947711533301,0.014,0.01,1,ADPRH
0.42815988353367695,0.39164670400098073,0.245,0.244,1,PSMG2
0.4281902013323039,1.1322303764899653,0.016,0.011,1,ARRDC3-AS1
0.4281902013323039,1.3815215255116646,0.016,0.011,1,ASCL2
0.4282232052672645,0.7254021948105174,0.025,0.019,1,APOBEC3D
0.4282772439381915,0.4202321473485515,0.027,0.021,1,STEAP3
0.42868580393547284,-0.27919376096141324,0.007,0.011,1,PPP1R16B
0.42886657654729654,0.7132623413907178,0.06,0.051,1,MIGA1
0.4293665496710061,0.5476360179591997,0.072,0.085,1,FAM193A
0.4295458784692153,0.3830532729361824,0.012,0.008,1,DIXDC1
0.4296067038990377,0.15111584443713955,0.146,0.165,1,DLD
0.42971931814436765,0.43085589762599685,0.043,0.035,1,SIPA1L2
0.4297951162220505,0.4581692153939434,0.007,0.011,1,FLVCR1-AS1
0.42983931157167976,-0.21255793327054429,0.03,0.037,1,HEATR5A
0.4298891210528532,0.38271321724005425,0.059,0.071,1,LIX1L
0.4300351472400822,1.1364483777484606,0.014,0.01,1,ZNF552
0.43016525718246174,0.3027042383218008,0.007,0.011,1,HGH1
0.4302418890841843,1.154909748220076,0.016,0.011,1,COG1
0.4302418890841843,1.4296524537800814,0.016,0.011,1,PSMD6-AS2
0.43053558314879,0.5001265871557026,0.007,0.011,1,TCTEX1D4
0.4306832163079048,0.31839965322129204,0.021,0.016,1,AFF1-AS1
0.43100859643489964,0.5162385422896869,0.053,0.045,1,SVIL-AS1
0.43143890732245904,1.0454788978125356,0.018,0.013,1,SLC9A7P1
0.4315147491490341,0.22486526487986236,0.025,0.032,1,TRIM34
0.4316145142840897,0.38123680339911914,0.028,0.035,1,NFKBIB
0.431929072968278,0.611591426787683,0.086,0.077,1,UBN2
0.43221905412420736,0.1038612589087391,0.028,0.035,1,WDTC1
0.432589012742424,-0.14500363875182898,0.114,0.128,1,C2CD5
0.43274801866292506,0.22801878922853666,0.217,0.21,1,RBM26
0.43275803990745404,-0.3377945527170829,0.056,0.066,1,METTL6
0.43286115621463506,0.8507605371939224,0.014,0.01,1,KCTD13
0.432869487670311,0.24107530189918713,0.14,0.162,1,WDR49
0.4336357019388038,0.4141590843803056,0.027,0.021,1,EIF3J-AS1
0.43401594602407584,0.5058343352437831,0.02,0.014,1,ZNF818P
0.43435635925639776,-0.4237436437379407,0.047,0.056,1,MOAP1
0.43465752969017724,0.7910731571263332,0.016,0.011,1,KCNK6
0.4349129279806558,0.21999225354272167,0.128,0.119,1,UROD
0.43496762981288584,0.1719250872344491,0.115,0.131,1,REEP3
0.43572257417706817,0.5962848123169766,0.021,0.016,1,TMEM222
0.436113377467846,0.2781522673870982,0.047,0.056,1,GCN1
0.4361334778612352,0.4614053596429324,0.02,0.014,1,LOC100288778
0.4362494153580054,0.6512830661892735,0.047,0.04,1,SIRT2
0.437074389250861,0.46293316679893826,0.047,0.056,1,PIK3R2
0.43742569234179696,-0.22899979117356484,0.035,0.043,1,TRADD
0.43742828421152885,0.44033871020792326,0.093,0.107,1,IFT74
0.4384441428747991,0.1957556122099937,0.118,0.136,1,MSH3
0.4390118399825117,0.348670178286124,0.222,0.215,1,PPP1R7
0.43905478592961683,0.7262155614315935,0.02,0.014,1,PASK
0.43910644885572153,0.11436713918882613,0.102,0.119,1,TAP2
0.4395871378349803,-1.1010214497826825,0.016,0.021,1,F5
0.43964649229628044,0.18783078614612214,0.366,0.372,1,NSD1
0.44004365981703386,0.5190996614399177,0.128,0.119,1,AP1S3
0.4400633084668236,0.5218770042147551,0.058,0.05,1,POC5
0.44006908715586457,0.4160608799745438,0.095,0.111,1,SMIM7
0.4404273213872994,0.17401605467464587,0.19,0.216,1,CNOT2
0.44058556680171707,0.5105058119134522,0.016,0.011,1,ADPGK-AS1
0.4407347934375902,0.3857297132004699,0.169,0.163,1,MLLT10
0.4410184997660825,-0.6080740038153651,0.01,0.014,1,MAP3K12
0.44109170588268193,0.4414314266704982,0.047,0.056,1,DVL3
0.4411434157067467,-0.2661333205908458,0.051,0.061,1,ZNF101
0.44184888973741065,0.36786062647549667,0.06,0.051,1,LOC441155
0.4424761704785305,0.9949244342198655,0.035,0.029,1,TRAF3IP2-AS1
0.44248579745821087,-0.9830033326666161,0.01,0.014,1,MBD5
0.44318552511323234,1.2295176398318066,0.032,0.026,1,C20orf196
0.4433828005745381,0.4389333725235445,0.064,0.056,1,UBE2E3
0.44363653507603273,0.19209246349358122,0.155,0.178,1,AZI2
0.443931839606682,0.6479192803839608,0.037,0.03,1,PNPLA6
0.44411938952976143,-0.4692634386832566,0.01,0.014,1,TMEM185B
0.4441911882731765,-0.1882140522582576,0.043,0.051,1,SH3YL1
0.4443889748591304,0.6423074100646693,0.086,0.077,1,FIG4
0.4445941097140102,-1.0849183415111736,0.013,0.018,1,SMG8
0.44482492636369636,0.17421113608831806,0.074,0.087,1,USP38
0.4453468336857827,0.2934456243403163,0.153,0.178,1,KMT5A
0.44570927738018173,0.27675826394078173,0.125,0.144,1,RASA1
0.4457564190143934,-0.5624022271870448,0.01,0.014,1,PANK1
0.4457675717486989,-0.7379022890524531,0.013,0.018,1,TRIM11
0.44604045843314466,0.25706752374247266,0.035,0.043,1,AVEN
0.446133653743817,-0.4715215155731949,0.019,0.024,1,IFRD2
0.446326198406424,0.26164901460285783,0.612,0.665,1,FOS
0.4464121921337443,-0.11732070577331655,0.01,0.014,1,WASH3P
0.44644623293780805,-0.4647719538141599,0.024,0.03,1,SCIMP
0.44662670272860794,0.351600457072641,0.073,0.064,1,UBA1
0.4469044881982779,0.17322458080330314,0.317,0.364,1,IGFBP7
0.4469847866792115,0.2952045857755192,0.123,0.141,1,POLK
0.4472609340652151,-0.41970311773583013,0.027,0.034,1,NHSL2
0.4478857750510294,0.2699097228963452,0.035,0.043,1,WDSUB1
0.4478898061317205,-0.11231498031531206,0.027,0.034,1,USP11
0.4481197814357562,-0.427205453781518,0.013,0.018,1,WDR83
0.44816941202530414,-0.8252764110953854,0.021,0.027,1,MKL2
0.44841430258889214,-0.16623840653532973,0.013,0.018,1,NEIL2
0.448985928433819,0.7159561307803002,0.064,0.056,1,FAM126A
0.44923015680303535,0.32246903153417206,0.221,0.216,1,STK26
0.44950276359661684,0.28060324098037726,0.194,0.22,1,FNIP1
0.44969928350966276,0.12926405210722258,0.01,0.014,1,PPP1R27
0.4498158337561014,0.2546574921165736,0.049,0.042,1,SMIM8
0.4500262118974772,-0.32342307122611214,0.037,0.045,1,KDM2B
0.45004180205484395,-1.010158450705339,0.016,0.021,1,WDR25
0.4500424109543949,-0.36333686411536226,0.021,0.027,1,HASPIN
0.45010866481803885,0.13085819077525462,0.061,0.053,1,NLRC5
0.45014389131657495,0.17286492387854535,0.074,0.064,1,ZNF736
0.45017063341628866,0.5846265223566003,0.064,0.056,1,CDK16
0.45040874554413124,0.6068228162088521,0.132,0.125,1,TRIM27
0.4508191035354184,0.4240281770023211,0.047,0.056,1,CAMSAP1
0.4508784927954932,-0.49383770570829144,0.019,0.024,1,SLC41A3
0.4510179524618756,0.6557349942193564,0.01,0.014,1,GALNT12
0.45134796134640603,0.39366112326462144,0.01,0.014,1,TSNARE1
0.4513655528458707,-0.36574580498637843,0.013,0.018,1,PPP1R3D
0.4519198377864366,-0.23058371861944105,0.021,0.027,1,WWC2
0.4519571188420774,-0.2937459087368781,0.013,0.018,1,CYB561D1
0.4519571188420774,-0.1400832285965965,0.013,0.018,1,GLCCI1
0.4522631806433704,0.2292796538762023,0.168,0.157,1,PLPBP
0.45247427433407605,-0.31087610156950074,0.016,0.021,1,ST3GAL3
0.45253020847889874,0.19746570067479752,0.257,0.252,1,PTPN6
0.4527293344058535,0.6776327548273722,0.046,0.038,1,MAFF
0.4527460110240585,0.2314279944771851,0.088,0.103,1,EIF2B1
0.4533308089598132,-0.14893706598972623,0.021,0.027,1,RAB11B-AS1
0.45343794984760744,-0.31667085299510145,0.013,0.018,1,LOC100128988
0.45403104799902005,-0.3895288630623597,0.013,0.018,1,TTC8
0.4557455464284563,-0.13850441452418316,0.093,0.106,1,STYX
0.4566020101059732,0.18393124503472053,0.231,0.226,1,AKAP2
0.456604946479029,0.835660566872868,0.034,0.027,1,FMNL3
0.4572149303406154,0.1116618420480163,0.214,0.242,1,COPA
0.45736143332055446,-0.1174478857397725,0.016,0.021,1,LRRC37A3
0.45757800490196654,0.6313803141516021,0.046,0.054,1,ZNF93
0.45794871487543143,0.5042354777360187,0.14,0.131,1,DMTF1
0.45805273662452706,0.21816596021699342,0.059,0.069,1,N4BP2L1
0.4581788318434409,-0.3010967433248881,0.016,0.021,1,HIST1H2BL
0.45857685870154175,0.22587866411696877,0.046,0.054,1,EPN1
0.4586681071467951,0.8377842504267579,0.074,0.066,1,TCHP
0.45923654174552164,0.20300323408095844,0.021,0.027,1,CUL9
0.45954298195990434,-0.5621412743124581,0.016,0.021,1,SFXN5
0.4601576285242069,0.6804526313356911,0.03,0.037,1,NUFIP1
0.4607360690866484,0.35705449566771597,0.035,0.043,1,HIST1H2AI
0.4607373961570254,-0.23693808006044437,0.034,0.027,1,GORAB
0.46114994860247405,0.6888738246429316,0.095,0.087,1,KEAP1
0.4614455266928199,0.3850517034485532,0.127,0.119,1,NEK4
0.4618885980002053,0.22362832988157394,0.247,0.282,1,DNAJC13
0.4620193942427065,0.43744871383421025,0.024,0.03,1,KLHL11
0.46252343507655225,-0.33382641791431666,0.034,0.042,1,RING1
0.46301461271118516,0.12138798953309775,0.258,0.293,1,SUCO
0.4630928117334351,0.42875587368768775,0.064,0.056,1,BABAM2
0.4634788548546656,-0.36059739635405696,0.034,0.042,1,DNAJC11
0.4641298201336428,0.6134448244523762,0.114,0.106,1,VPS13B
0.4645303885722185,0.22513713646924804,0.059,0.069,1,HMG20A
0.4646926912736435,-0.19831392912196222,1,1,1,RNA28S
0.46475433600000815,-0.35000865629266364,0.026,0.032,1,GEMIN6
0.46493620963335974,0.35109363738203925,0.067,0.059,1,NEPRO
0.46518742554395764,0.37030034157747344,0.16,0.154,1,KIAA2026
0.4659612865258788,0.11026351971601134,0.134,0.151,1,YLPM1
0.46601838594381545,0.4711742906999197,0.103,0.095,1,GSE1
0.46632303257939167,0.1181372156655347,0.037,0.045,1,GTPBP6
0.4665460385661669,0.41340728260619963,0.047,0.04,1,MANEA
0.46655875285300646,0.1395705039024433,0.019,0.024,1,EMP2
0.46667310534276885,0.34637467838460534,0.016,0.021,1,ZSCAN30
0.4667610468697487,0.3810866432264206,0.093,0.085,1,OSGIN2
0.46699914059071834,0.17760343871598883,0.096,0.087,1,WASHC5
0.4673926092651948,-0.31354720474603814,0.029,0.035,1,TEN1
0.4678002041608508,0.6639582481800983,0.042,0.035,1,SLC2A9
0.4680512865464343,0.45917807337140815,0.016,0.021,1,DIABLO
0.4683271930622203,0.2919211626806657,0.016,0.021,1,RAD51D
0.468774741638415,0.5517388813164361,0.021,0.027,1,ADM
0.46885550808854637,-0.15115424747982686,0.029,0.035,1,CRYL1
0.46887927615747726,0.3292263731600764,0.016,0.021,1,C5orf58
0.46908974280160265,0.10977710914336747,0.088,0.101,1,MGMT
0.46975635836457674,0.6189729147645715,0.059,0.051,1,NUDT22
0.4698845133395671,0.8245753925477568,0.019,0.024,1,HRAS
0.4699142183591676,0.24043653715611013,0.058,0.05,1,ALPK1
0.470451913609833,-0.5445494946896288,0.026,0.032,1,MAP2K5
0.47077563276318624,0.2941788777907659,0.03,0.024,1,PRMT7
0.47095205342821345,0.14343567315321737,0.101,0.114,1,TIMP2
0.47152997476496766,0.21545550194550134,0.063,0.074,1,NEK1
0.47153196150759324,-0.11814616493787611,0.088,0.101,1,NAA25
0.4720099005539687,0.11421997594297739,0.047,0.056,1,RNF2
0.47251771456377295,0.962883733794416,0.055,0.048,1,TTBK2
0.4726083891193376,0.2987235670899788,0.05,0.059,1,REPIN1
0.47312872134767875,-0.13530033774769956,0.032,0.026,1,SPATA7
0.4732030057072594,0.3723119709703243,0.151,0.143,1,PSME4
0.47346964213396187,-0.3474781693891438,0.029,0.035,1,FBXL12
0.4737591956533129,1.2359233571093444,0.026,0.021,1,SLC25A12
0.47384745938649503,0.3698651879847994,0.114,0.106,1,GRHPR
0.47394195773381564,0.13749777314716294,0.145,0.163,1,ADH5
0.474021926923488,0.1932364946424383,0.052,0.045,1,APH1B
0.4751916361333882,0.34243765910838464,0.168,0.162,1,XPOT
0.47553225867691057,0.2823147009454048,0.05,0.059,1,TUSC2
0.4759020218964443,0.4826846843068675,0.03,0.024,1,ARNTL
0.47618784921014534,-0.18756008123608137,0.026,0.032,1,ZNF570
0.4762899418622668,0.7464722711161627,0.028,0.022,1,XRCC3
